"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"62",0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"63",0,0,0,0,0,0,1,0,1,0,0,2,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,3,2,2,0,1,0
"64",2,2,1,1,1,1,1,2,1,0,2,0,2,1,0,0,0,0,1,0,2,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2,0,3,0,1,1,0,0,1,0,1,0,0,0,0,0,1
"65",1,1,0,0,0,1,1,0,0,2,0,1,0,0,2,0,0,1,0,1,1,2,0,0,1,1,0,0,0,1,1,2,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,1,0,1,0
"66",0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,2,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1
"67",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"68",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",554,556,574,571,582,578,566,571,574,570,579,573,565,566,573,580,564,587,575,573,585,564,560,563,562,574,568,564,569,580,591,578,586,568,573,572,590,588,552,547,574,570,576,564,575,558,577,572,568,568,571,568,581,583,577,551,568,584,594,577,572,536,568,566,572,586,573,578,581,556,556,556,565,543,569,564,560,568,572,576,560,578,552,568,573,572,572,570,573,566,576,550,558,567,575,550,564,562,563,565
"71",84,74,72,80,76,76,82,77,80,81,81,79,83,79,73,74,83,71,87,75,74,77,80,81,74,75,84,77,81,76,80,80,77,77,80,78,71,68,82,90,82,73,80,81,75,77,73,74,81,79,83,83,75,68,78,87,82,76,77,78,78,92,74,77,74,83,80,74,76,81,81,83,76,86,79,83,82,78,94,75,87,77,87,81,73,80,78,80,80,83,76,87,74,71,80,85,77,73,82,76
"72",17,26,22,16,20,27,19,21,18,17,17,20,19,21,25,20,16,23,15,21,23,17,20,20,26,22,19,19,19,20,23,16,27,17,14,15,17,23,20,19,20,22,15,18,21,20,25,24,20,21,22,12,17,23,22,20,26,18,16,19,14,14,21,23,17,19,22,20,19,22,22,27,20,17,20,18,25,20,15,22,23,23,20,23,19,21,27,18,18,19,26,19,25,20,18,23,20,25,24,19
"73",10,7,13,11,11,9,12,13,12,13,9,10,15,9,10,11,11,12,8,12,10,10,11,10,10,12,8,12,12,11,7,10,9,11,12,10,14,7,12,12,11,11,18,11,11,13,9,14,8,8,6,16,9,11,11,9,4,9,9,12,12,11,13,9,15,8,9,10,11,7,6,6,9,13,8,11,10,8,6,12,9,10,12,11,16,10,11,12,12,13,14,9,13,15,13,8,14,11,12,13
"74",9,3,3,6,5,2,5,5,9,5,4,9,7,4,6,6,7,7,5,8,4,6,6,9,4,2,8,8,6,5,6,5,4,4,8,11,6,9,8,5,4,8,6,13,4,6,6,5,6,8,7,9,5,6,4,6,5,6,5,4,8,8,5,11,4,6,5,4,5,10,8,6,7,4,8,7,4,9,6,5,5,5,5,5,3,6,4,5,7,3,3,9,5,6,2,8,5,5,6,3
"75",4,9,5,6,5,3,3,6,2,6,3,4,1,2,2,5,4,4,5,3,3,8,2,3,6,7,0,4,4,4,5,7,4,7,1,6,5,6,3,6,2,4,2,0,4,2,5,4,3,5,6,3,5,3,4,3,3,6,4,4,5,5,2,3,4,3,5,5,7,6,4,5,7,5,3,6,5,2,2,4,4,4,4,4,4,4,4,4,2,4,5,1,3,4,6,2,4,4,3,6
"76",1,4,2,5,3,5,4,2,0,2,7,2,4,5,3,1,2,2,1,3,5,2,2,2,1,3,6,1,3,3,2,5,2,3,5,6,2,3,2,4,6,4,1,2,2,3,2,2,3,2,2,1,5,3,4,5,4,2,2,3,2,5,5,3,4,1,4,4,2,4,4,4,2,4,2,2,3,6,3,4,1,4,2,2,5,3,4,5,6,3,1,1,2,4,6,3,3,3,1,4
"77",2,1,4,1,3,1,2,1,1,2,1,1,1,4,2,2,1,4,3,3,2,0,6,4,3,1,3,1,2,2,1,3,0,2,4,1,0,0,2,0,2,2,3,4,0,1,1,3,4,0,1,4,1,1,0,3,5,2,3,0,4,1,3,1,3,1,0,2,4,1,1,0,1,2,3,3,2,2,3,1,3,3,2,1,1,2,0,0,1,3,2,4,5,1,0,4,4,4,3,1
"78",2,0,1,1,0,3,2,0,1,2,2,2,0,2,1,0,1,1,3,1,0,1,2,1,1,1,2,2,0,2,0,0,2,2,1,2,2,0,1,1,1,0,2,0,2,3,2,0,1,2,1,0,2,4,1,3,1,0,2,4,0,0,1,0,1,2,0,2,0,1,1,2,2,2,1,0,1,1,1,1,2,0,2,1,1,1,1,1,0,1,2,2,0,2,1,0,2,2,1,0
"79",1,1,0,0,1,0,1,0,2,1,1,1,3,0,2,3,2,0,1,1,1,1,0,0,2,3,0,2,2,1,1,0,1,2,1,0,0,2,2,2,1,1,0,1,3,1,0,0,0,0,1,2,2,0,2,0,0,1,1,0,1,1,0,3,0,3,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,2,0,2,1,2,0,1,0,1,1,0
"80",2,2,2,1,2,0,1,2,1,0,0,0,0,1,0,1,2,1,1,1,1,1,1,0,1,0,0,0,1,2,1,0,0,0,0,0,1,1,1,0,2,1,1,1,0,1,2,2,1,2,2,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,2,0,1,1,1,1,0,1,3,1,1,1,1,1,2,0,2,1,0,1,0,2,2,0,1,0,1,0,0,1,0,0,1,1
"81",1,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,2,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,2,0,0,1,0,0,1,0,0,0,0,1
"82",0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"83",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"84",0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0
"85",0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,2,0,0,1,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0
"86",1,0,0,1,0,1,1,1,2,1,1,0,3,1,0,0,0,0,0,0,2,1,0,1,1,0,0,1,2,2,2,2,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,2,0,1,0,2,2,0,0,0,1,2,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,2,2,2,1
"87",0,0,0,1,2,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,1,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
"88",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"89",0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"90",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"93",562,537,557,548,568,559,547,547,538,550,537,537,517,542,548,540,536,554,537,559,550,569,566,536,538,536,553,546,552,562,541,539,544,545,542,533,559,539,539,532,560,539,536,533,548,537,530,548,549,544,532,545,534,556,534,536,552,544,564,553,523,554,539,544,524,537,553,555,547,554,556,548,542,554,556,569,571,538,525,546,541,536,539,542,563,550,545,542,535,528,546,539,536,525,527,545,538,535,543,563
"94",62,81,76,68,66,69,68,60,71,63,71,72,71,81,72,75,79,66,79,61,68,59,66,79,75,82,73,68,78,69,77,76,76,77,76,76,62,76,74,74,61,71,76,65,67,73,69,76,73,68,86,74,76,80,70,70,73,69,74,73,75,66,74,83,76,71,66,73,75,70,70,66,76,66,72,69,64,75,78,65,77,77,79,77,64,73,76,75,75,78,68,74,73,79,87,64,70,66,65,65
"95",22,20,17,23,21,16,23,26,19,24,20,24,23,17,20,10,18,27,21,23,21,21,19,19,22,25,22,16,16,23,23,14,14,20,18,13,22,21,19,24,20,25,21,17,17,20,21,16,20,17,16,17,23,14,20,24,14,15,19,19,15,14,21,15,19,18,19,23,17,20,22,15,19,20,18,15,19,18,14,17,17,18,18,17,19,20,21,21,18,26,22,20,24,17,21,25,24,24,19,16
"96",13,3,6,11,8,9,10,6,8,11,9,12,11,9,10,17,13,11,10,8,12,9,12,7,10,7,6,10,13,6,7,16,14,12,8,15,6,8,10,4,10,16,10,13,10,11,10,10,5,11,8,8,7,10,10,6,10,15,12,12,21,15,11,9,10,11,10,7,11,13,7,12,10,8,6,13,7,7,14,12,8,6,8,7,12,7,8,8,13,9,9,7,5,10,3,10,6,8,10,11
"97",6,8,5,6,3,6,5,6,4,7,6,7,5,4,6,7,9,4,5,3,5,8,6,8,6,5,4,8,6,5,6,2,6,5,7,3,10,6,4,7,4,1,5,5,5,4,8,7,9,10,7,8,8,4,4,8,3,6,3,6,2,2,6,9,8,6,6,3,7,2,5,6,6,4,9,5,4,7,6,3,6,4,5,6,7,5,5,6,3,5,6,7,8,8,7,3,4,6,6,6
"98",3,1,5,5,5,1,4,6,4,2,6,5,2,6,4,2,2,0,2,7,5,2,5,3,3,4,5,2,4,5,3,3,2,2,4,4,3,1,3,4,4,2,2,4,4,4,5,3,7,3,4,5,3,3,4,5,6,2,5,3,2,4,8,2,2,6,5,7,2,5,6,3,4,6,4,5,5,5,6,2,5,3,5,5,3,5,2,3,5,5,5,3,4,3,2,7,8,3,4,3
"99",2,3,3,1,3,5,3,2,7,3,2,3,2,3,3,1,4,3,1,1,1,2,1,2,1,1,1,4,2,0,3,4,1,5,5,4,2,2,3,3,4,3,3,5,3,5,2,5,1,3,2,1,4,2,4,2,3,3,3,3,3,2,3,2,2,4,4,1,2,1,2,5,0,3,2,2,5,1,2,4,5,5,3,4,2,2,4,2,2,1,3,2,3,1,4,0,2,6,6,2
"100",0,1,1,2,2,3,2,0,0,2,1,1,2,0,2,3,2,2,3,1,3,2,0,1,2,2,2,2,2,4,2,1,1,1,0,0,1,1,3,2,0,3,2,2,2,2,1,1,0,1,2,3,3,1,2,1,2,2,1,2,3,4,0,1,2,1,3,2,3,2,0,1,3,0,2,1,2,2,2,3,2,2,1,2,2,2,1,2,1,2,1,1,4,2,3,2,1,2,1,1
"101",0,3,0,0,1,0,0,1,1,0,2,1,3,1,2,2,1,2,1,1,0,1,1,2,0,2,0,1,1,2,2,3,1,0,1,0,0,2,1,1,3,1,0,2,1,0,1,1,1,1,1,0,0,2,1,0,0,2,1,1,1,0,1,2,2,0,1,2,1,1,1,2,1,2,0,0,0,2,0,1,1,3,1,1,2,1,1,2,3,1,0,2,1,0,1,0,0,0,2,2
"102",2,0,2,0,0,1,1,1,2,1,1,0,1,2,1,0,1,1,0,2,0,1,0,0,2,1,1,1,0,0,2,0,1,1,1,1,2,1,1,2,1,0,1,1,0,1,1,1,1,2,1,1,1,1,0,2,2,1,1,0,1,0,1,0,1,1,1,0,3,0,1,0,0,0,1,2,0,0,1,2,0,0,2,0,0,2,0,0,0,0,1,1,0,0,1,1,1,0,0,0
"103",1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,2,0,0,1,3,1,0,0,2,1,0,0,0,1,2,1,0,3,1,2,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,1,2,1,0,0,1,0,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,2,0,1,0,1,2,1,1,2
"104",0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,2,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,0
"105",0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,1,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"106",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,1,0,0,1
"107",1,0,1,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,2,0,1,0,1,1,2,0,0,0,0,1,0,0,0
"108",0,0,0,2,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,2,0,1,1,0,1,0,1,1,0,0,1,1,1,2,0,1,0,1,1,0,1,0,0,0,2,1,0,1,0,0,1,0,2,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,2,1,0,1,1,1
"109",0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
"110",1,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
"111",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
"112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"113",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"114",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",516,520,505,502,505,515,523,517,513,521,519,527,514,520,523,533,519,518,534,527,525,525,528,531,507,520,524,535,540,532,507,493,526,513,521,497,524,517,532,534,517,508,515,538,505,514,517,519,518,514,528,522,523,525,536,519,508,482,523,528,529,524,520,528,516,513,525,514,532,522,504,500,501,520,507,504,529,511,515,539,516,535,529,530,524,519,521,525,539,530,537,498,519,502,518,531,522,527,510,514
"117",69,73,71,71,83,71,69,67,73,66,73,59,54,70,72,68,73,69,65,72,70,74,67,57,63,70,67,71,66,67,71,79,66,68,64,66,62,63,68,65,72,64,69,54,75,61,73,66,68,66,74,62,66,67,60,68,73,76,67,68,63,66,62,73,71,67,71,73,65,69,75,75,79,67,84,74,67,67,71,60,70,65,59,72,68,65,65,66,60,57,58,70,69,69,68,59,51,65,66,66
"118",16,10,19,19,15,18,22,11,17,25,15,23,26,16,19,18,16,19,20,19,14,21,14,20,21,19,24,18,12,22,16,19,17,17,19,16,28,18,17,15,15,14,18,20,19,24,16,20,25,22,9,23,20,15,21,19,21,18,17,20,17,12,21,18,21,18,19,18,16,19,23,19,23,13,17,20,19,25,15,21,17,15,16,17,17,18,26,18,20,16,20,16,22,20,18,24,16,17,24,25
"119",9,12,12,8,8,9,10,14,13,5,6,15,14,8,10,4,11,11,10,5,14,6,11,8,9,7,7,5,10,7,8,8,7,9,6,13,5,10,4,8,10,10,9,9,9,6,11,8,8,8,9,5,8,9,9,6,6,8,13,6,7,12,6,8,7,10,11,12,8,8,5,8,5,11,4,8,12,8,12,9,7,7,10,8,8,12,10,12,6,11,9,12,6,12,8,6,14,4,7,7
"120",4,4,6,6,3,6,2,8,3,5,7,4,4,2,4,6,8,1,4,2,5,5,10,5,3,7,2,3,6,3,4,6,7,4,6,5,3,6,7,5,3,11,9,11,4,9,2,3,5,5,6,7,4,4,4,9,6,7,2,4,5,6,8,2,3,4,3,3,7,7,6,6,3,8,6,5,3,3,3,4,8,10,9,5,7,7,5,2,5,4,5,4,4,3,5,4,5,7,4,5
"121",3,2,1,3,4,4,4,4,2,5,3,4,0,7,2,3,2,2,6,4,4,1,3,3,5,3,6,4,1,3,3,5,4,5,2,7,4,1,4,2,4,4,2,3,5,2,2,5,2,2,4,0,3,5,5,2,2,0,6,3,2,3,4,3,2,2,2,3,3,3,3,3,4,2,1,2,3,3,3,4,2,6,1,4,5,1,2,3,5,4,3,5,3,5,5,3,3,4,7,0
"122",2,4,5,2,3,1,3,1,1,2,2,1,3,3,1,4,3,4,2,6,1,3,1,3,2,2,0,4,4,2,0,2,2,3,3,0,1,3,3,3,3,2,1,1,1,1,3,2,3,2,3,5,3,1,1,4,2,5,2,4,4,1,3,1,5,2,1,1,2,3,2,4,7,3,4,1,2,2,4,1,2,1,5,0,1,1,2,3,1,3,2,2,3,4,2,1,2,3,2,5
"123",3,0,1,3,1,1,1,1,1,0,1,1,2,1,1,1,2,2,1,1,1,1,0,0,1,1,0,1,1,0,2,0,2,1,1,2,4,2,0,0,0,0,2,1,2,1,2,3,2,2,1,1,1,4,2,0,1,0,0,2,3,1,0,1,2,4,2,2,0,2,0,2,0,1,0,3,2,2,1,1,1,0,1,2,1,2,1,2,0,1,2,2,3,2,0,1,0,1,1,2
"124",2,1,1,1,0,2,1,0,1,1,1,0,1,0,2,3,1,0,0,1,0,1,0,1,3,0,0,1,0,2,2,2,0,0,3,2,0,4,0,1,2,0,1,1,0,2,1,0,2,2,0,2,2,0,0,0,0,1,2,0,0,1,1,2,0,2,1,1,2,1,2,0,0,2,1,1,1,3,4,0,1,0,0,2,3,0,0,0,2,2,1,0,1,2,1,3,2,2,0,0
"125",0,2,0,2,2,0,0,1,1,0,2,0,0,0,1,0,0,1,0,1,0,0,1,2,1,0,1,0,0,1,2,0,1,1,1,0,0,0,3,1,1,0,0,0,1,1,1,0,0,2,0,0,1,0,1,2,3,0,0,0,0,1,0,0,2,0,0,1,0,1,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,2,1,1,1,2,1,1,0,1,1,0,3,1,0,1
"126",2,0,1,0,0,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,2,1,1,2,0,1,1,0,0,1,0,2,1,0,1,0,0,0,0,1,0,0,2,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0
"127",0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,1,0,0
