"X","variable","value"
6,"X23",25
7,"X23",32
8,"X23",15
9,"X23",13
10,"X23",6
11,"X23",7
12,"X23",8
13,"X23",1
14,"X23",3
15,"X23",5
16,"X23",1
17,"X23",6
18,"X23",4
19,"X23",1
20,"X23",0
21,"X23",1
22,"X23",613
23,"X23",207
1,"X24",633
2,"X24",226
3,"X24",91
4,"X24",69
5,"X24",46
6,"X24",25
7,"X24",28
8,"X24",19
9,"X24",18
10,"X24",7
11,"X24",7
12,"X24",6
13,"X24",1
14,"X24",3
15,"X24",3
16,"X24",2
17,"X24",5
18,"X24",5
19,"X24",0
20,"X24",0
21,"X24",1
22,"X24",610
23,"X24",208
1,"X25",628
2,"X25",227
3,"X25",101
4,"X25",67
5,"X25",42
6,"X25",22
7,"X25",31
8,"X25",21
9,"X25",23
10,"X25",4
11,"X25",7
12,"X25",3
13,"X25",4
14,"X25",7
15,"X25",5
16,"X25",1
17,"X25",0
18,"X25",2
19,"X25",0
20,"X25",0
21,"X25",0
22,"X25",619
23,"X25",209
1,"X26",643
2,"X26",217
3,"X26",94
4,"X26",73
5,"X26",43
6,"X26",14
7,"X26",35
8,"X26",25
9,"X26",16
10,"X26",3
11,"X26",7
12,"X26",7
13,"X26",2
14,"X26",1
15,"X26",3
16,"X26",2
17,"X26",5
18,"X26",4
19,"X26",0
20,"X26",0
21,"X26",1
22,"X26",614
23,"X26",216
1,"X27",638
2,"X27",225
3,"X27",91
4,"X27",64
5,"X27",50
6,"X27",17
7,"X27",34
8,"X27",19
9,"X27",20
10,"X27",4
11,"X27",9
12,"X27",5
13,"X27",0
14,"X27",4
15,"X27",2
16,"X27",6
17,"X27",4
18,"X27",1
19,"X27",1
20,"X27",1
21,"X27",0
22,"X27",620
23,"X27",208
1,"X28",637
2,"X28",220
3,"X28",97
4,"X28",60
5,"X28",52
6,"X28",15
7,"X28",28
8,"X28",26
9,"X28",21
10,"X28",9
11,"X28",8
12,"X28",2
13,"X28",3
14,"X28",5
15,"X28",3
16,"X28",5
17,"X28",4
18,"X28",0
19,"X28",0
20,"X28",0
21,"X28",0
22,"X28",613
23,"X28",221
1,"X29",633
2,"X29",227
3,"X29",96
4,"X29",70
5,"X29",37
6,"X29",24
7,"X29",28
8,"X29",23
9,"X29",21
10,"X29",6
11,"X29",3
12,"X29",5
13,"X29",2
14,"X29",4
15,"X29",4
16,"X29",2
17,"X29",8
18,"X29",0
19,"X29",1
20,"X29",1
21,"X29",0
22,"X29",624
23,"X29",220
1,"X30",629
2,"X30",234
3,"X30",104
4,"X30",69
5,"X30",29
6,"X30",28
7,"X30",30
8,"X30",19
9,"X30",16
10,"X30",5
11,"X30",10
12,"X30",2
13,"X30",2
14,"X30",8
15,"X30",7
16,"X30",0
17,"X30",1
18,"X30",1
19,"X30",1
20,"X30",0
21,"X30",0
22,"X30",608
23,"X30",206
1,"X31",645
2,"X31",217
3,"X31",96
4,"X31",70
5,"X31",35
6,"X31",24
7,"X31",27
8,"X31",26
9,"X31",16
10,"X31",7
11,"X31",7
12,"X31",4
13,"X31",2
14,"X31",4
15,"X31",3
16,"X31",1
17,"X31",5
18,"X31",5
19,"X31",0
20,"X31",0
21,"X31",1
22,"X31",620
23,"X31",212
1,"X32",635
2,"X32",238
3,"X32",102
4,"X32",54
5,"X32",44
6,"X32",16
7,"X32",31
8,"X32",30
9,"X32",10
10,"X32",2
11,"X32",8
12,"X32",4
13,"X32",3
14,"X32",3
15,"X32",3
16,"X32",3
17,"X32",7
18,"X32",1
19,"X32",0
20,"X32",1
21,"X32",0
22,"X32",610
23,"X32",216
1,"X33",633
2,"X33",235
3,"X33",84
4,"X33",74
5,"X33",33
6,"X33",26
7,"X33",29
8,"X33",22
9,"X33",22
10,"X33",5
11,"X33",7
12,"X33",4
13,"X33",1
14,"X33",5
15,"X33",5
16,"X33",7
17,"X33",1
18,"X33",0
19,"X33",2
20,"X33",0
21,"X33",0
22,"X33",623
23,"X33",198
1,"X34",630
2,"X34",219
3,"X34",96
4,"X34",73
5,"X34",43
6,"X34",28
7,"X34",39
8,"X34",17
9,"X34",12
10,"X34",11
11,"X34",4
12,"X34",6
13,"X34",2
14,"X34",5
15,"X34",5
16,"X34",2
17,"X34",0
18,"X34",2
19,"X34",0
20,"X34",1
21,"X34",0
22,"X34",621
23,"X34",215
1,"X35",638
2,"X35",231
3,"X35",92
4,"X35",68
5,"X35",40
6,"X35",19
7,"X35",26
8,"X35",21
9,"X35",20
10,"X35",6
11,"X35",7
12,"X35",5
13,"X35",2
14,"X35",4
15,"X35",3
16,"X35",3
17,"X35",5
18,"X35",4
19,"X35",0
20,"X35",1
21,"X35",0
22,"X35",613
23,"X35",210
1,"X36",636
2,"X36",233
3,"X36",94
4,"X36",68
5,"X36",39
6,"X36",22
7,"X36",33
8,"X36",26
9,"X36",13
10,"X36",7
11,"X36",2
12,"X36",4
13,"X36",3
14,"X36",1
15,"X36",2
16,"X36",5
17,"X36",5
18,"X36",1
19,"X36",0
20,"X36",1
21,"X36",0
22,"X36",594
23,"X36",230
1,"X37",642
2,"X37",225
3,"X37",106
4,"X37",50
5,"X37",53
6,"X37",23
7,"X37",21
8,"X37",24
9,"X37",20
10,"X37",7
11,"X37",5
12,"X37",3
13,"X37",4
14,"X37",3
15,"X37",6
16,"X37",2
17,"X37",0
18,"X37",1
19,"X37",0
20,"X37",0
21,"X37",0
22,"X37",606
23,"X37",217
1,"X38",630
2,"X38",229
3,"X38",90
4,"X38",69
5,"X38",42
6,"X38",24
7,"X38",32
8,"X38",25
9,"X38",13
10,"X38",9
11,"X38",7
12,"X38",4
13,"X38",2
14,"X38",4
15,"X38",4
16,"X38",5
17,"X38",4
18,"X38",0
19,"X38",1
20,"X38",1
21,"X38",0
22,"X38",619
23,"X38",214
1,"X39",638
2,"X39",215
3,"X39",92
4,"X39",71
5,"X39",44
6,"X39",31
7,"X39",29
8,"X39",19
9,"X39",14
10,"X39",5
11,"X39",9
12,"X39",7
13,"X39",1
14,"X39",1
15,"X39",5
16,"X39",3
17,"X39",5
18,"X39",4
19,"X39",0
20,"X39",2
21,"X39",0
22,"X39",624
23,"X39",206
1,"X40",641
2,"X40",230
3,"X40",101
4,"X40",60
5,"X40",36
6,"X40",29
7,"X40",27
8,"X40",25
9,"X40",14
10,"X40",4
11,"X40",7
12,"X40",3
13,"X40",2
14,"X40",4
15,"X40",5
16,"X40",4
17,"X40",1
18,"X40",1
19,"X40",1
20,"X40",0
21,"X40",0
22,"X40",616
23,"X40",203
1,"X41",641
2,"X41",212
3,"X41",95
4,"X41",71
5,"X41",44
6,"X41",19
7,"X41",29
8,"X41",23
9,"X41",19
10,"X41",10
11,"X41",5
12,"X41",6
13,"X41",1
14,"X41",3
15,"X41",3
16,"X41",2
17,"X41",6
18,"X41",4
19,"X41",1
20,"X41",0
21,"X41",1
22,"X41",609
23,"X41",203
1,"X42",637
2,"X42",217
3,"X42",98
4,"X42",66
5,"X42",41
6,"X42",30
7,"X42",26
8,"X42",22
9,"X42",20
10,"X42",7
11,"X42",7
12,"X42",5
13,"X42",0
14,"X42",1
15,"X42",6
16,"X42",4
17,"X42",6
18,"X42",0
19,"X42",2
20,"X42",0
21,"X42",0
22,"X42",621
23,"X42",210
1,"X43",633
2,"X43",220
3,"X43",106
4,"X43",56
5,"X43",49
6,"X43",31
7,"X43",36
8,"X43",21
9,"X43",7
10,"X43",7
11,"X43",4
12,"X43",5
13,"X43",0
14,"X43",1
15,"X43",4
16,"X43",3
17,"X43",5
18,"X43",5
19,"X43",0
20,"X43",1
21,"X43",1
22,"X43",611
23,"X43",213
1,"X44",638
2,"X44",234
3,"X44",94
4,"X44",59
5,"X44",50
6,"X44",17
7,"X44",34
8,"X44",25
9,"X44",11
10,"X44",5
11,"X44",6
12,"X44",2
13,"X44",3
14,"X44",5
15,"X44",5
16,"X44",2
17,"X44",4
18,"X44",1
19,"X44",0
20,"X44",0
21,"X44",0
22,"X44",625
23,"X44",213
1,"X45",634
2,"X45",224
3,"X45",99
4,"X45",67
5,"X45",45
6,"X45",14
7,"X45",35
8,"X45",23
9,"X45",16
10,"X45",1
11,"X45",7
12,"X45",8
13,"X45",2
14,"X45",2
15,"X45",3
16,"X45",3
17,"X45",5
18,"X45",6
19,"X45",0
20,"X45",0
21,"X45",1
22,"X45",611
23,"X45",214
1,"X46",642
2,"X46",225
3,"X46",92
4,"X46",73
5,"X46",35
6,"X46",24
7,"X46",34
8,"X46",21
9,"X46",16
10,"X46",10
11,"X46",3
12,"X46",3
13,"X46",4
14,"X46",3
15,"X46",5
16,"X46",4
17,"X46",0
18,"X46",1
19,"X46",0
20,"X46",0
21,"X46",0
22,"X46",625
23,"X46",223
1,"X47",646
2,"X47",211
3,"X47",101
4,"X47",65
5,"X47",36
6,"X47",18
7,"X47",31
8,"X47",22
9,"X47",22
10,"X47",6
11,"X47",8
12,"X47",7
13,"X47",1
14,"X47",2
15,"X47",5
16,"X47",2
17,"X47",5
18,"X47",5
19,"X47",1
20,"X47",0
21,"X47",1
22,"X47",612
23,"X47",207
1,"X48",643
2,"X48",217
3,"X48",100
4,"X48",65
5,"X48",34
6,"X48",23
7,"X48",31
8,"X48",20
9,"X48",26
10,"X48",5
11,"X48",9
12,"X48",2
13,"X48",2
14,"X48",4
15,"X48",6
16,"X48",2
17,"X48",4
18,"X48",0
19,"X48",2
20,"X48",0
21,"X48",0
22,"X48",629
23,"X48",206
1,"X49",635
2,"X49",223
3,"X49",102
4,"X49",61
5,"X49",40
6,"X49",28
7,"X49",27
8,"X49",24
9,"X49",15
10,"X49",5
11,"X49",7
12,"X49",7
13,"X49",2
14,"X49",3
15,"X49",3
16,"X49",2
17,"X49",5
18,"X49",5
19,"X49",0
20,"X49",0
21,"X49",1
22,"X49",601
23,"X49",228
1,"X50",643
2,"X50",220
3,"X50",104
4,"X50",57
5,"X50",51
6,"X50",19
7,"X50",29
8,"X50",17
9,"X50",19
10,"X50",4
11,"X50",6
12,"X50",5
13,"X50",3
14,"X50",3
15,"X50",2
16,"X50",2
17,"X50",5
18,"X50",5
19,"X50",0
20,"X50",0
21,"X50",1
22,"X50",617
23,"X50",212
1,"X51",645
2,"X51",211
3,"X51",102
4,"X51",60
5,"X51",39
6,"X51",25
7,"X51",32
8,"X51",23
9,"X51",18
10,"X51",5
11,"X51",8
12,"X51",6
13,"X51",2
14,"X51",3
15,"X51",4
16,"X51",5
17,"X51",4
18,"X51",1
19,"X51",1
20,"X51",1
21,"X51",0
22,"X51",609
23,"X51",221
1,"X52",628
2,"X52",228
3,"X52",97
4,"X52",75
5,"X52",39
6,"X52",31
7,"X52",20
8,"X52",29
9,"X52",14
10,"X52",5
11,"X52",7
12,"X52",3
13,"X52",1
14,"X52",4
15,"X52",2
16,"X52",6
17,"X52",4
18,"X52",0
19,"X52",1
20,"X52",1
21,"X52",0
22,"X52",600
23,"X52",213
1,"X53",643
2,"X53",219
3,"X53",99
4,"X53",57
5,"X53",41
6,"X53",31
7,"X53",28
8,"X53",21
9,"X53",15
10,"X53",4
11,"X53",8
12,"X53",8
13,"X53",1
14,"X53",1
15,"X53",4
16,"X53",3
17,"X53",5
18,"X53",5
19,"X53",0
20,"X53",1
21,"X53",1
22,"X53",612
23,"X53",207
1,"X54",640
2,"X54",222
3,"X54",91
4,"X54",82
5,"X54",27
6,"X54",27
7,"X54",26
8,"X54",23
9,"X54",25
10,"X54",4
11,"X54",9
12,"X54",1
13,"X54",1
14,"X54",3
15,"X54",3
16,"X54",5
17,"X54",4
18,"X54",0
19,"X54",1
20,"X54",1
21,"X54",0
22,"X54",640
23,"X54",192
1,"X55",631
2,"X55",234
3,"X55",102
4,"X55",67
5,"X55",32
6,"X55",28
7,"X55",21
8,"X55",21
9,"X55",19
10,"X55",6
11,"X55",8
12,"X55",6
13,"X55",0
14,"X55",1
15,"X55",5
16,"X55",2
17,"X55",5
18,"X55",5
19,"X55",1
20,"X55",0
21,"X55",1
22,"X55",612
23,"X55",220
1,"X56",632
2,"X56",224
3,"X56",93
4,"X56",71
5,"X56",41
6,"X56",27
7,"X56",27
8,"X56",22
9,"X56",19
10,"X56",9
11,"X56",4
12,"X56",5
13,"X56",1
14,"X56",1
15,"X56",4
16,"X56",3
17,"X56",5
18,"X56",5
19,"X56",0
20,"X56",1
21,"X56",1
22,"X56",607
23,"X56",209
1,"X57",639
2,"X57",232
3,"X57",95
4,"X57",56
5,"X57",44
6,"X57",30
7,"X57",24
8,"X57",17
9,"X57",20
10,"X57",8
11,"X57",6
12,"X57",4
13,"X57",2
14,"X57",3
15,"X57",2
16,"X57",6
17,"X57",4
18,"X57",1
19,"X57",1
20,"X57",1
21,"X57",0
22,"X57",618
23,"X57",216
1,"X58",634
2,"X58",236
3,"X58",88
4,"X58",68
5,"X58",39
6,"X58",32
7,"X58",29
8,"X58",11
9,"X58",20
10,"X58",4
11,"X58",8
12,"X58",6
13,"X58",2
14,"X58",2
15,"X58",3
16,"X58",6
17,"X58",4
18,"X58",1
19,"X58",0
20,"X58",2
21,"X58",0
22,"X58",628
23,"X58",197
1,"X59",636
2,"X59",218
3,"X59",99
4,"X59",61
5,"X59",50
6,"X59",23
7,"X59",33
8,"X59",20
9,"X59",16
10,"X59",9
11,"X59",6
12,"X59",4
13,"X59",1
14,"X59",3
15,"X59",3
16,"X59",2
17,"X59",5
18,"X59",4
19,"X59",1
20,"X59",0
21,"X59",1
22,"X59",611
23,"X59",206
1,"X60",637
2,"X60",221
3,"X60",95
4,"X60",64
5,"X60",39
6,"X60",23
7,"X60",36
8,"X60",22
9,"X60",16
10,"X60",7
11,"X60",7
12,"X60",7
13,"X60",1
14,"X60",1
15,"X60",4
16,"X60",3
17,"X60",6
18,"X60",4
19,"X60",1
20,"X60",0
21,"X60",1
22,"X60",626
23,"X60",219
1,"X61",638
2,"X61",227
3,"X61",94
4,"X61",62
5,"X61",46
6,"X61",26
7,"X61",34
8,"X61",17
9,"X61",14
10,"X61",7
11,"X61",5
12,"X61",5
13,"X61",2
14,"X61",4
15,"X61",9
16,"X61",2
17,"X61",1
18,"X61",1
19,"X61",0
20,"X61",1
21,"X61",0
22,"X61",618
23,"X61",215
1,"X62",637
2,"X62",215
3,"X62",96
4,"X62",74
5,"X62",39
6,"X62",34
7,"X62",27
8,"X62",15
9,"X62",20
10,"X62",4
11,"X62",5
12,"X62",7
13,"X62",1
14,"X62",3
15,"X62",3
16,"X62",3
17,"X62",5
18,"X62",5
19,"X62",1
20,"X62",0
21,"X62",1
22,"X62",630
23,"X62",205
1,"X63",640
2,"X63",221
3,"X63",105
4,"X63",60
5,"X63",46
6,"X63",18
7,"X63",28
8,"X63",31
9,"X63",10
10,"X63",10
11,"X63",7
12,"X63",0
13,"X63",3
14,"X63",3
15,"X63",2
16,"X63",5
17,"X63",4
18,"X63",1
19,"X63",0
20,"X63",1
21,"X63",0
22,"X63",620
23,"X63",194
1,"X64",634
2,"X64",222
3,"X64",101
4,"X64",67
5,"X64",35
6,"X64",35
7,"X64",23
8,"X64",21
9,"X64",17
10,"X64",9
11,"X64",5
12,"X64",5
13,"X64",1
14,"X64",1
15,"X64",4
16,"X64",3
17,"X64",5
18,"X64",5
19,"X64",0
20,"X64",2
21,"X64",0
22,"X64",619
23,"X64",200
1,"X65",639
2,"X65",224
3,"X65",92
4,"X65",70
5,"X65",39
6,"X65",25
7,"X65",28
8,"X65",23
9,"X65",18
10,"X65",6
11,"X65",4
12,"X65",5
13,"X65",2
14,"X65",2
15,"X65",4
16,"X65",11
17,"X65",0
18,"X65",1
19,"X65",1
20,"X65",1
21,"X65",0
22,"X65",613
23,"X65",209
1,"X66",637
2,"X66",229
3,"X66",89
4,"X66",74
5,"X66",33
6,"X66",31
7,"X66",25
8,"X66",28
9,"X66",16
10,"X66",8
11,"X66",4
12,"X66",3
13,"X66",0
14,"X66",5
15,"X66",3
16,"X66",8
17,"X66",0
18,"X66",0
19,"X66",2
20,"X66",0
21,"X66",0
22,"X66",619
23,"X66",205
1,"X67",644
2,"X67",224
3,"X67",85
4,"X67",73
5,"X67",40
6,"X67",26
7,"X67",29
8,"X67",24
9,"X67",17
10,"X67",9
11,"X67",4
12,"X67",3
13,"X67",0
14,"X67",4
15,"X67",4
16,"X67",7
17,"X67",0
18,"X67",0
19,"X67",2
20,"X67",0
21,"X67",0
22,"X67",633
23,"X67",204
1,"X68",642
2,"X68",231
3,"X68",85
4,"X68",68
5,"X68",32
6,"X68",29
7,"X68",28
8,"X68",25
9,"X68",15
10,"X68",5
11,"X68",7
12,"X68",7
13,"X68",1
14,"X68",3
15,"X68",6
16,"X68",5
17,"X68",4
18,"X68",0
19,"X68",1
20,"X68",1
21,"X68",0
22,"X68",631
23,"X68",195
1,"X69",641
2,"X69",212
3,"X69",100
4,"X69",74
5,"X69",38
6,"X69",26
7,"X69",29
8,"X69",17
9,"X69",20
10,"X69",6
11,"X69",4
12,"X69",6
13,"X69",1
14,"X69",4
15,"X69",4
16,"X69",6
17,"X69",5
18,"X69",0
19,"X69",1
20,"X69",1
21,"X69",0
22,"X69",610
23,"X69",224
1,"X70",637
2,"X70",227
3,"X70",94
4,"X70",62
5,"X70",44
6,"X70",24
7,"X70",26
8,"X70",22
9,"X70",21
10,"X70",9
11,"X70",7
12,"X70",3
13,"X70",0
14,"X70",2
15,"X70",4
16,"X70",2
17,"X70",5
18,"X70",4
19,"X70",1
20,"X70",1
21,"X70",0
22,"X70",618
23,"X70",211
1,"X71",631
2,"X71",229
3,"X71",87
4,"X71",72
5,"X71",38
6,"X71",25
7,"X71",29
8,"X71",21
9,"X71",24
10,"X71",3
11,"X71",8
12,"X71",6
13,"X71",1
14,"X71",5
15,"X71",3
16,"X71",1
17,"X71",7
18,"X71",4
19,"X71",0
20,"X71",0
21,"X71",1
22,"X71",605
23,"X71",207
1,"X72",642
2,"X72",223
3,"X72",104
4,"X72",51
5,"X72",49
6,"X72",29
7,"X72",35
8,"X72",17
9,"X72",8
10,"X72",4
11,"X72",7
12,"X72",5
13,"X72",4
14,"X72",3
15,"X72",2
16,"X72",5
17,"X72",6
18,"X72",0
19,"X72",0
20,"X72",1
21,"X72",0
22,"X72",612
23,"X72",212
1,"X73",649
2,"X73",212
3,"X73",92
4,"X73",71
5,"X73",34
6,"X73",24
7,"X73",40
8,"X73",16
9,"X73",16
10,"X73",7
11,"X73",8
12,"X73",5
13,"X73",3
14,"X73",2
15,"X73",8
16,"X73",5
17,"X73",0
18,"X73",1
19,"X73",1
20,"X73",1
21,"X73",0
22,"X73",619
23,"X73",213
1,"X74",638
2,"X74",217
3,"X74",101
4,"X74",64
5,"X74",47
6,"X74",23
7,"X74",26
8,"X74",22
9,"X74",20
10,"X74",5
11,"X74",6
12,"X74",5
13,"X74",1
14,"X74",2
15,"X74",3
16,"X74",4
17,"X74",4
18,"X74",5
19,"X74",1
20,"X74",1
21,"X74",0
22,"X74",621
23,"X74",207
1,"X75",632
2,"X75",226
3,"X75",93
4,"X75",70
5,"X75",35
6,"X75",27
7,"X75",31
8,"X75",20
9,"X75",21
10,"X75",5
11,"X75",9
12,"X75",5
13,"X75",2
14,"X75",3
15,"X75",3
16,"X75",7
17,"X75",3
18,"X75",1
19,"X75",0
20,"X75",2
21,"X75",0
22,"X75",619
23,"X75",212
1,"X76",631
2,"X76",220
3,"X76",104
4,"X76",67
5,"X76",35
6,"X76",23
7,"X76",33
8,"X76",26
9,"X76",15
10,"X76",8
11,"X76",6
12,"X76",6
13,"X76",2
14,"X76",2
15,"X76",3
16,"X76",7
17,"X76",4
18,"X76",1
19,"X76",0
20,"X76",2
21,"X76",0
