"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"12",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1
"13",1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,2,0,0,1,0,0
"14",2,0,0,1,0,1,2,1,0,0,0,0,1,1,1,0,3,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,2,0,2,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,2,0,1,0
"15",0,1,1,1,1,1,0,1,0,2,2,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,2,1,0,0,0,0,2,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,2,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0
"16",0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,2,0,1,0,0,2,0,0,3,0,0,2,0,1,1,0,0,1,0,0,1,1,1,0,2,1,1,3,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,3,1,0,0,0,0,0,0,1,1,1,0,0,0
"17",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,2,0,0,0,2,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0
"18",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",506,509,492,475,483,494,493,501,512,483,480,498,499,493,495,499,494,490,478,498,490,464,501,498,488,488,481,488,493,515,497,487,497,507,495,492,493,498,493,488,488,494,497,516,495,495,483,499,474,479,486,488,487,487,487,508,487,480,490,496,494,487,489,493,484,482,481,479,494,492,486,491,493,471,487,485,495,509,501,493,481,486,485,485,492,505,505,509,483,497,491,467,486,491,485,499,474,492,492,506
"25",55,56,54,62,57,60,59,67,61,58,58,64,54,63,60,68,62,64,64,56,64,66,59,67,62,61,71,66,66,54,53,64,62,54,59,61,60,65,59,57,61,59,60,60,64,64,65,64,64,62,57,63,72,63,60,49,62,67,64,57,53,67,67,57,65,63,63,65,63,64,65,67,58,67,56,63,53,59,59,61,68,67,64,60,63,56,55,60,66,58,60,68,70,68,59,58,71,65,58,62
"26",12,19,17,15,20,17,19,14,14,13,19,13,22,16,22,10,14,14,22,16,11,15,15,13,15,17,15,15,14,17,19,14,16,22,18,18,17,18,16,18,17,15,18,13,15,14,20,14,10,16,22,11,13,14,17,19,15,21,13,19,14,11,14,19,13,19,13,13,20,17,16,14,18,17,18,18,17,15,19,15,16,10,14,15,16,16,21,16,18,18,14,16,12,12,15,14,18,14,18,6
"27",11,8,10,13,7,10,8,8,9,11,11,14,7,8,7,7,7,6,9,11,7,13,11,14,8,12,8,11,11,4,10,8,5,7,8,8,8,4,11,7,9,8,8,9,6,11,8,10,12,11,8,11,8,8,15,10,9,5,9,6,9,10,11,8,11,8,7,12,6,5,9,12,7,11,8,8,11,11,8,10,9,11,7,7,6,8,9,6,7,8,11,11,7,13,9,5,10,12,8,11
"28",4,6,2,2,7,6,7,3,3,6,4,2,4,2,2,2,5,8,2,2,5,3,2,2,4,4,4,4,1,5,4,7,3,3,5,4,7,4,6,6,5,6,7,4,4,4,3,5,3,3,4,5,3,3,3,5,3,4,4,5,8,6,2,2,2,4,5,2,3,8,5,7,5,2,6,3,2,4,4,5,5,5,5,5,4,3,2,5,4,4,6,3,5,1,4,9,4,2,3,9
"29",3,1,2,4,2,2,5,3,1,2,4,0,3,2,2,3,2,2,3,2,2,1,3,1,2,3,3,2,5,4,3,3,4,1,2,2,0,5,0,2,1,2,2,2,4,2,2,3,3,3,2,2,3,6,1,4,4,2,2,2,4,2,5,4,5,5,4,5,5,2,2,1,2,3,3,3,6,2,2,3,4,4,4,4,2,3,2,2,5,3,0,3,3,4,7,2,3,3,4,3
"30",3,1,4,4,4,2,1,3,2,2,3,3,2,4,2,4,4,3,5,4,4,5,3,2,3,1,2,1,3,3,1,1,3,4,3,4,1,2,4,4,3,3,1,2,4,1,4,1,5,2,3,2,1,1,4,2,1,2,1,4,1,2,1,4,2,0,1,4,2,0,1,1,3,2,2,3,2,3,1,3,1,1,1,3,4,3,4,2,2,1,2,3,3,2,1,3,2,3,2,1
"31",3,2,2,1,2,0,0,1,4,2,1,1,1,1,1,1,1,0,1,2,1,1,2,2,2,1,1,3,0,1,1,2,1,1,0,1,2,0,0,2,2,0,1,2,2,1,1,1,1,2,1,3,2,2,0,0,2,2,3,1,1,2,2,2,0,0,3,1,0,3,3,2,1,3,0,0,1,2,3,0,1,4,3,1,2,2,0,2,1,2,3,2,0,1,0,1,1,0,3,2
"32",1,1,1,0,0,2,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,4,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,2,0,2,2,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,2,0,0,1,0,0,0,1,1,1,0,2,2,3
"33",0,0,0,0,0,0,0,2,1,0,1,2,2,0,2,0,1,1,1,1,0,1,2,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,2,0,0,1,1,0,0,0
"34",0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,1,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
"35",0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,2,1,0,1,0,0
"36",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"37",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0
"38",0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"39",0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"40",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"41",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",490,477,492,498,493,487,499,513,494,492,498,515,492,490,486,502,483,490,492,495,502,488,485,490,501,498,503,487,491,475,482,491,514,507,493,484,488,489,502,494,489,513,498,498,485,497,510,496,497,503,487,489,487,503,491,503,498,503,482,508,509,509,493,498,508,487,487,481,491,487,495,503,504,495,507,483,499,493,486,487,490,490,506,509,495,495,505,500,501,490,497,491,488,510,504,499,488,494,506,488
"48",62,70,57,66,53,57,55,46,58,61,57,53,69,59,52,58,58,59,56,58,64,60,66,59,65,56,52,58,56,65,67,54,56,57,54,58,57,63,58,54,58,56,50,51,59,58,56,58,58,54,55,58,61,59,58,52,58,56,52,52,49,56,52,48,53,53,54,62,58,49,59,56,63,59,56,69,61,56,63,65,62,58,58,63,59,61,55,55,55,66,69,57,52,54,55,50,65,60,52,63
"49",12,15,22,11,17,19,15,17,16,15,12,10,12,15,15,10,18,21,18,17,9,18,13,17,12,16,15,13,19,17,21,12,15,16,18,17,16,19,14,12,16,11,21,18,21,20,17,18,14,15,14,20,12,14,14,16,14,13,20,15,18,16,20,16,15,17,9,15,13,23,12,15,8,12,17,10,11,14,17,13,14,16,16,15,15,22,15,17,12,13,10,14,16,16,21,19,16,14,17,15
"50",10,2,9,9,9,6,9,4,8,9,10,13,8,4,7,10,6,4,9,8,12,5,7,9,11,8,10,12,6,5,4,9,6,5,6,7,8,4,8,9,6,10,3,9,5,6,7,9,7,5,15,8,14,10,7,5,8,9,9,6,8,8,7,7,10,10,13,7,8,2,7,8,10,11,6,9,10,9,10,7,5,7,9,5,11,6,4,6,11,12,6,8,9,8,5,7,12,5,6,9
"51",4,9,3,6,4,3,7,5,5,4,1,2,3,5,5,10,6,6,5,3,0,5,5,5,3,5,3,5,3,6,5,3,5,5,6,7,5,5,6,9,6,6,6,2,4,6,3,2,4,7,2,3,2,3,9,6,2,4,5,3,5,4,4,7,3,6,6,7,5,10,5,6,7,4,5,5,5,5,8,4,5,6,2,4,5,4,8,5,3,3,5,7,0,3,1,7,5,6,5,4
"52",1,3,2,4,3,7,3,5,3,4,4,3,6,4,6,1,3,6,5,4,3,4,5,5,3,3,7,3,4,3,4,6,3,3,4,4,4,3,3,3,5,0,8,4,7,2,4,5,4,5,3,6,3,3,3,3,8,3,1,3,3,1,4,2,4,7,5,2,6,3,6,3,2,5,4,4,4,6,2,4,3,4,4,2,3,4,3,4,4,1,3,3,6,4,4,3,1,5,3,2
"53",3,1,3,2,2,1,1,3,1,2,6,3,1,2,4,2,2,1,2,2,2,3,1,3,2,3,2,1,3,2,1,2,2,1,3,2,1,2,2,2,2,2,1,3,3,3,3,2,4,3,2,1,2,2,4,1,4,1,6,5,2,2,3,3,2,0,3,2,1,4,2,3,3,1,0,3,2,4,2,4,4,1,1,3,2,1,3,3,4,2,1,3,3,1,5,1,3,1,2,3
"54",1,3,2,0,1,2,2,1,3,1,2,1,1,2,1,1,1,1,0,0,2,3,1,1,0,2,2,2,0,0,1,2,2,2,1,1,2,1,1,1,1,2,0,1,0,1,3,1,0,1,3,1,1,2,1,2,0,2,0,0,2,1,0,2,2,0,0,1,0,1,1,1,1,2,2,0,0,1,0,1,1,2,2,0,0,0,0,2,0,3,0,0,1,3,0,1,0,2,3,0
"55",2,0,1,0,1,2,0,1,0,0,0,2,2,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,2,2,1,1,0,1,2,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,2,0,1,0,1,1,0,0,2,1,1,0,0,1,2,2,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,3,3,2,1,0,1,0,2,0,2
"56",0,0,1,1,1,0,0,0,0,2,0,0,1,2,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
"57",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,2,0,0,0,1,1,0,1,1,0,2,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"58",0,1,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0,2,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,2,2,2,0,0,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1
"59",1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,3,1,1,0,0,2,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,1,1,0,1,0,0,0,3,0,0,0,1,1,0,0,0,1,2,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1
"60",1,1,1,0,1,0,1,2,2,0,1,1,0,2,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,1,1,2,0,0,0,2,0,0,0,0,1,0,1,1,1,1,2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,2,2,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,2,1,1,0,2,2,1
"61",1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0,1,0,0,2,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,0,0
"62",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"64",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
